"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"getcaredocumentation","getcaredocumentation.careDocumentation.header","getcaredocumentation.careDocumentation.header","","","",1,1,"","","","BackboneElement {[]} {[]}
","JoL-header","JoL-header v2.2. Innehåller metainformation gemensam för JoL-tjänstekontrakt.
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getcaredocumentation.careDocumentation.header",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getcaredocumentation","getcaredocumentation.careDocumentation.header.id","getcaredocumentation.careDocumentation.header.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getcaredocumentation","getcaredocumentation.careDocumentation.header.extension","getcaredocumentation.careDocumentation.header.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getcaredocumentation","getcaredocumentation.careDocumentation.header.modifierExtension","getcaredocumentation.careDocumentation.header.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getcaredocumentation","getcaredocumentation.careDocumentation.header.accessControlHeader","getcaredocumentation.careDocumentation.header.accessControlHeader","","","",1,1,"","","","BackboneElement {[]} {[]}
","Åtkomstkontrollheader","Information för kontroll av åtkomst enligt PDL. Uppgifterna krävs för
spärrhantering, åtkomstkontroll samt loggning.
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getcaredocumentation.careDocumentation.header.accessControlHeader",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getcaredocumentation","getcaredocumentation.careDocumentation.header.accessControlHeader.id","getcaredocumentation.careDocumentation.header.accessControlHeader.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getcaredocumentation","getcaredocumentation.careDocumentation.header.accessControlHeader.extension","getcaredocumentation.careDocumentation.header.accessControlHeader.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getcaredocumentation","getcaredocumentation.careDocumentation.header.accessControlHeader.modifierExtension","getcaredocumentation.careDocumentation.header.accessControlHeader.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getcaredocumentation","getcaredocumentation.careDocumentation.header.accessControlHeader.accountableHealthcareProvider","getcaredocumentation.careDocumentation.header.accessControlHeader.accountableHealthcareProvider","","","",0,1,"","","","Identifier {[]} {[]}
","Informationsägande vårdgivare","Id för informationsägande vårdgivare. HSA-id eller lokalt id.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getcaredocumentation.careDocumentation.header.accessControlHeader.accountableHealthcareProvider",0,1,"",""
"getcaredocumentation","getcaredocumentation.careDocumentation.header.accessControlHeader.accountableCareUnit","getcaredocumentation.careDocumentation.header.accessControlHeader.accountableCareUnit","","","",0,1,"","","","Identifier {[]} {[]}
","Informationsägande vårdenhet","Id för informationsägande vårdenhet angivet med HSA-id.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getcaredocumentation.careDocumentation.header.accessControlHeader.accountableCareUnit",0,1,"",""
"getcaredocumentation","getcaredocumentation.careDocumentation.header.accessControlHeader.patientId","getcaredocumentation.careDocumentation.header.accessControlHeader.patientId","","","",1,1,"","","","Identifier {[]} {[]}
","Patientens identitetsbeteckning","Patientens identitetsbeteckning. Personnummer, samordningsnummer eller nationellt reservnummer.
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getcaredocumentation.careDocumentation.header.accessControlHeader.patientId",1,1,"",""
"getcaredocumentation","getcaredocumentation.careDocumentation.header.accessControlHeader.careProcessId","getcaredocumentation.careDocumentation.header.accessControlHeader.careProcessId","","","",0,1,"","","","Identifier {[]} {[]}
","Id för individanpassad vårdprocess","Id för den individanpassade vårdprocess som informationen ingår i.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getcaredocumentation.careDocumentation.header.accessControlHeader.careProcessId",0,1,"",""
"getcaredocumentation","getcaredocumentation.careDocumentation.header.accessControlHeader.blockComparisonTime","getcaredocumentation.careDocumentation.header.accessControlHeader.blockComparisonTime","","","",1,1,"","","","dateTime {[]} {[]}
","Jämförelsetidpunkt för spärrkontroll","Den tidpunkt mot vilken spärrkontroll sker vid åtkomst till journalinformation.
Format: YYYYMMDDhhmmss. Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getcaredocumentation.careDocumentation.header.accessControlHeader.blockComparisonTime",1,1,"",""
"getcaredocumentation","getcaredocumentation.careDocumentation.header.accessControlHeader.approvedForPatient","getcaredocumentation.careDocumentation.header.accessControlHeader.approvedForPatient","","","",1,1,"","","","boolean {[]} {[]}
","Godkänd för visning till patient","Ansvarig vårdpersonals beslut, alternativt baserat på automatisk menprövning,
om informationen är godkänd för visning till patient.
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getcaredocumentation.careDocumentation.header.accessControlHeader.approvedForPatient",1,1,"",""
"getcaredocumentation","getcaredocumentation.careDocumentation.header.sourceSystemId","getcaredocumentation.careDocumentation.header.sourceSystemId","","","",1,1,"","","","Identifier {[]} {[]}
","Källsystem","Det källsystem som informationen lagras i. Fältet root sätts till HSA-id för källsystemet.
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getcaredocumentation.careDocumentation.header.sourceSystemId",1,1,"",""
"getcaredocumentation","getcaredocumentation.careDocumentation.header.record","getcaredocumentation.careDocumentation.header.record","","","",1,1,"","","","BackboneElement {[]} {[]}
","Uppgift i patientjournal","Metainformation avseende journaluppgiften (recorden).
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getcaredocumentation.careDocumentation.header.record",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getcaredocumentation","getcaredocumentation.careDocumentation.header.record.id","getcaredocumentation.careDocumentation.header.record.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getcaredocumentation","getcaredocumentation.careDocumentation.header.record.extension","getcaredocumentation.careDocumentation.header.record.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getcaredocumentation","getcaredocumentation.careDocumentation.header.record.modifierExtension","getcaredocumentation.careDocumentation.header.record.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getcaredocumentation","getcaredocumentation.careDocumentation.header.record.recordId","getcaredocumentation.careDocumentation.header.record.recordId","","","",1,1,"","","","Identifier {[]} {[]}
","Journaluppgiftens unika identifierare","Unik och beständig identifierare för uppgift i patientjournal.
Ska vara unik — samma id får inte förekomma flera gånger (XSD-regel).
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getcaredocumentation.careDocumentation.header.record.recordId",1,1,"",""
"getcaredocumentation","getcaredocumentation.careDocumentation.header.record.timestamp","getcaredocumentation.careDocumentation.header.record.timestamp","","","",1,1,"","","","dateTime {[]} {[]}
","Skapandetidpunkt","Första tidpunkten då denna journalinformation skapades.
Format: YYYYMMDDhhmmss. Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getcaredocumentation.careDocumentation.header.record.timestamp",1,1,"",""
"getcaredocumentation","getcaredocumentation.careDocumentation.header.author","getcaredocumentation.careDocumentation.header.author","","","",0,1,"","","","BackboneElement {[]} {[]}
","Dokumentationsansvarig","Hälso- och sjukvårdspersonal som ansvarar för informationen i journaluppgiften.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getcaredocumentation.careDocumentation.header.author",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getcaredocumentation","getcaredocumentation.careDocumentation.header.author.id","getcaredocumentation.careDocumentation.header.author.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getcaredocumentation","getcaredocumentation.careDocumentation.header.author.extension","getcaredocumentation.careDocumentation.header.author.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getcaredocumentation","getcaredocumentation.careDocumentation.header.author.modifierExtension","getcaredocumentation.careDocumentation.header.author.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getcaredocumentation","getcaredocumentation.careDocumentation.header.author.authorId","getcaredocumentation.careDocumentation.header.author.authorId","","","",0,1,"","","","Identifier {[]} {[]}
","HSA-id för dokumentationsansvarig","HSA-id för hälso- och sjukvårdspersonal. Fältet root sätts till OID för HSA-id.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getcaredocumentation.careDocumentation.header.author.authorId",0,1,"",""
"getcaredocumentation","getcaredocumentation.careDocumentation.header.author.name","getcaredocumentation.careDocumentation.header.author.name","","","",0,1,"","","","string {[]} {[]}
","Namn på dokumentationsansvarig","Namn på hälso- och sjukvårdspersonal.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getcaredocumentation.careDocumentation.header.author.name",0,1,"",""
"getcaredocumentation","getcaredocumentation.careDocumentation.header.author.timestamp","getcaredocumentation.careDocumentation.header.author.timestamp","","","",1,1,"","","","dateTime {[]} {[]}
","Tidpunkt för informationsskapande","Tidpunkt vid vilken journalinformationen skapades av författaren.
Format: YYYYMMDDhhmmss. Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getcaredocumentation.careDocumentation.header.author.timestamp",1,1,"",""
"getcaredocumentation","getcaredocumentation.careDocumentation.header.author.byRole","getcaredocumentation.careDocumentation.header.author.byRole","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Befattning","Information om hälso- och sjukvårdspersonalens befattning vid tidpunkten för dokumentationen.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getcaredocumentation.careDocumentation.header.author.byRole",0,1,"",""
"getcaredocumentation","getcaredocumentation.careDocumentation.header.author.orgUnit","getcaredocumentation.careDocumentation.header.author.orgUnit","","","",0,1,"","","","BackboneElement {[]} {[]}
","Organisationsenhet","Den organisation som författaren är uppdragstagare i vid dokumentationstillfället.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getcaredocumentation.careDocumentation.header.author.orgUnit",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getcaredocumentation","getcaredocumentation.careDocumentation.header.author.orgUnit.id","getcaredocumentation.careDocumentation.header.author.orgUnit.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getcaredocumentation","getcaredocumentation.careDocumentation.header.author.orgUnit.extension","getcaredocumentation.careDocumentation.header.author.orgUnit.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getcaredocumentation","getcaredocumentation.careDocumentation.header.author.orgUnit.modifierExtension","getcaredocumentation.careDocumentation.header.author.orgUnit.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getcaredocumentation","getcaredocumentation.careDocumentation.header.author.orgUnit.orgUnitHSAId","getcaredocumentation.careDocumentation.header.author.orgUnit.orgUnitHSAId","","","",0,1,"","","","Identifier {[]} {[]}
","HSA-id för organisationsenhet","HSA-id för organisationsenhet.
Kardinalitet: Valfri (OrgUnitType-konvention).","","","","","","","","","",,,,,"",,,,"getcaredocumentation.careDocumentation.header.author.orgUnit.orgUnitHSAId",0,1,"",""
"getcaredocumentation","getcaredocumentation.careDocumentation.header.author.orgUnit.orgUnitName","getcaredocumentation.careDocumentation.header.author.orgUnit.orgUnitName","","","",0,1,"","","","string {[]} {[]}
","Namn på organisationsenhet","Namn på den organisation som författaren är uppdragstagare i.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getcaredocumentation.careDocumentation.header.author.orgUnit.orgUnitName",0,1,"",""
"getcaredocumentation","getcaredocumentation.careDocumentation.header.signature","getcaredocumentation.careDocumentation.header.signature","","","",0,1,"","","","BackboneElement {[]} {[]}
","Signeringsinformation","Signeringsinformation för journaluppgiften.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getcaredocumentation.careDocumentation.header.signature",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getcaredocumentation","getcaredocumentation.careDocumentation.header.signature.id","getcaredocumentation.careDocumentation.header.signature.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getcaredocumentation","getcaredocumentation.careDocumentation.header.signature.extension","getcaredocumentation.careDocumentation.header.signature.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getcaredocumentation","getcaredocumentation.careDocumentation.header.signature.modifierExtension","getcaredocumentation.careDocumentation.header.signature.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getcaredocumentation","getcaredocumentation.careDocumentation.header.signature.signatureId","getcaredocumentation.careDocumentation.header.signature.signatureId","","","",0,1,"","","","Identifier {[]} {[]}
","HSA-id för signerande person","HSA-id för hälso- och sjukvårdspersonal som signerat journaluppgiften.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getcaredocumentation.careDocumentation.header.signature.signatureId",0,1,"",""
"getcaredocumentation","getcaredocumentation.careDocumentation.header.signature.name","getcaredocumentation.careDocumentation.header.signature.name","","","",0,1,"","","","string {[]} {[]}
","Namn på signerande person","Namn på hälso- och sjukvårdspersonal som signerat journaluppgiften.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getcaredocumentation.careDocumentation.header.signature.name",0,1,"",""
"getcaredocumentation","getcaredocumentation.careDocumentation.header.signature.timestamp","getcaredocumentation.careDocumentation.header.signature.timestamp","","","",0,1,"","","","dateTime {[]} {[]}
","Tidpunkt för signering","Anger tidpunkten för signering av uppgift i patientjournal.
Format: YYYYMMDDhhmmss. Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getcaredocumentation.careDocumentation.header.signature.timestamp",0,1,"",""
"getcaredocumentation","getcaredocumentation.careDocumentation.header.signature.byRole","getcaredocumentation.careDocumentation.header.signature.byRole","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Befattning vid signering","Information om signerande persons befattning.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getcaredocumentation.careDocumentation.header.signature.byRole",0,1,"",""
"getcaredocumentation","getcaredocumentation.careDocumentation.body","getcaredocumentation.careDocumentation.body","","","",1,1,"","","","BackboneElement {[]} {[]}
","Journalanteckningens innehåll","Journalanteckning — informationsinnehållet i anteckningen.
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getcaredocumentation.careDocumentation.body",1,1,"","getcaredocumentation-body-xor:Antingen clinicalDocumentNoteText eller multimediaEntry ska anges, ej båda {clinicalDocumentNoteText.exists() xor multimediaEntry.exists()}
ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}"
"getcaredocumentation","getcaredocumentation.careDocumentation.body.id","getcaredocumentation.careDocumentation.body.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getcaredocumentation","getcaredocumentation.careDocumentation.body.extension","getcaredocumentation.careDocumentation.body.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
